tenure_months,monthly_charges,usage_minutes,support_calls,payment_delay_days,autopay,num_services,satisfaction_score,contract_type_one-year,contract_type_two-year,marketing_segment_B,marketing_segment_C,signup_channel_organic,signup_channel_partner,signup_channel_referral
0.22021947912659068,1.576067933354223,-0.3996253596940705,1,-0.20115426648940882,0,4,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9374609997552589,-0.6395153498483577,0.3528799793341231,4,-1.1186345806644629,1,4,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6615988764365404,-1.7389858039309563,-0.21533833789124754,5,-0.17701004769532844,0,5,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.33056432845407807,-1.2681676456153121,1.727354016946844,1,-1.1186345806644629,0,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.33056432845407807,-0.899082715350768,0.9748486779186504,1,0.37830698456852013,0,3,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.8832290141482834,-0.7997653159341269,-1.1290948209969112,2,1.3440757363317346,1,3,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.4418496168383338,-1.0295374616115451,-0.47641161877858,2,-1.1186345806644629,0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.38667719217459007,0.1370393434282433,0.17627158343975113,1,-0.997913486694061,1,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.268495547737721,-0.19661343353090444,-0.14623070471518895,0,-1.1186345806644629,0,6,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.49702204150207746,-0.4687967930132665,-0.4994474965039329,1,2.3098444880949494,0,1,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.1590911374670019,0.464249910695501,-0.7912352810250691,2,-0.4667406732242928,0,2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1039187128032582,0.4757922030601378,0.4373448643270836,3,-1.1186345806644629,0,5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.22115991818335895,0.8730618007267017,0.4834166197777893,2,0.7646144852738059,0,1,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.16598749351961525,1.2378519245299855,-2.7032131322293567,1,-0.2494427040775695,0,2,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.8280565894845398,-0.6628683599814597,0.22234333889045688,1,1.1267777671850117,0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.00047021952838414364,1.1447083094014059,-0.34587497833491376,3,2.1891233941245476,0,3,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6615988764365404,-1.1216073751248095,-0.01569406427152273,4,-0.9013366115177395,1,2,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8822885750915151,1.4952718868017658,-1.6205268791377723,2,0.7646144852738059,1,3,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.2133231230739774,0.7503913911769584,0.007341813453830135,1,-0.5874617671946947,1,3,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1.654702520383927,-1.720464451066772,-0.6683772664898538,0,-1.0462019242822218,1,3,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.5512540271090529,0.3335267390308954,0.10716395026369255,2,0.9094797980382883,0,4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8822885750915151,-1.4850553719089497,3.117185306376467,4,-1.1186345806644629,1,2,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5512540271090529,0.4371389449087965,-1.4669543609687532,2,1.3682199551258154,0,1,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.055642644192127846,-1.7078484570868202,0.46038074205243645,9,-0.6357502047828554,1,3,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.716771301100284,-0.19956611297302077,1.0823494406369638,3,-1.1186345806644629,1,3,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6073668908295649,0.412980658564208,-0.26908871925040423,2,0.3541627657744396,0,3,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.9315050827594138,-0.5761669545447704,-0.8219497846588729,3,0.3058743281862791,0,2,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.22115991818335895,0.4854555175979731,-0.3996253596940705,6,1.03020089200869,0,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1581506984102337,0.7154960886792198,-0.04640856790532655,5,1.995969643771905,1,3,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.10297827374649,-0.1469547338225841,-0.00033681245462081975,1,-0.8289039551354983,1,3,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.9315050827594138,1.3028108722565457,1.704318139221491,4,0.9819124544205291,0,1,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4960816024453092,-1.4576759807184163,0.6907395193059651,3,0.3058743281862791,0,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.22115991818335895,-0.2199664436640066,0.3144868497918683,2,1.5855179242725383,1,2,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.2753919037903344,-0.630120460714351,-1.4208826055180475,3,-0.08043317251900697,0,2,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.7177117401570523,0.7756233791368621,-0.9601650510109901,3,0.4507396409507612,0,4,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.33056432845407807,-0.4309488110734115,-2.5419619881518867,7,0.23344167180403777,0,3,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.33056432845407807,0.5149823120191365,0.3068082238834174,3,-1.1186345806644629,0,2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.4409091777815655,-1.340642504649077,-0.14623070471518895,5,0.4507396409507612,0,1,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.00047021952838414364,-0.47658112972430067,-0.2921245969757571,5,0.8129029228619667,0,2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.1590911374670019,-0.5898566501400371,-1.1060589432715582,4,-0.10457739131308726,1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6064264517727966,0.34292162816490185,-0.13087345289828706,3,-0.39430801684205175,1,2,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.8832290141482834,-0.22775078037504082,1.013241807460905,3,0.571460734921163,1,2,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.8753922190389019,-0.6277046320798922,-0.8219497846588729,2,-1.0220577054881412,0,3,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.6625393154933086,-0.9098197315039184,0.3375227275172212,6,0.01614370265731459,0,4,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.87633265809567,1.690417155385274,1.4739593619679625,4,1.5372294866843779,0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.22021947912659068,-0.905793350446487,-1.144452072813813,3,-0.12872161010716776,1,2,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4960816024453092,-0.09649075790277745,0.4527021161439855,3,-0.5874617671946947,1,6,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.6064264517727966,0.3109790051092795,1.2743150883482377,1,-0.8530481739295788,1,3,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5512540271090529,-0.48409704103150597,-0.6146268851306972,3,-1.1186345806644629,0,5,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6073668908295649,1.4276286850369189,0.4219876125101817,3,-0.37016379804797134,0,3,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5512540271090529,-1.74677014064199,1.2359219588059829,2,-0.9254808303118199,1,5,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9926334244190025,0.08764906912375149,0.7675257783904746,0,-1.1186345806644629,1,2,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.4891852463926958,0.05006951258772541,0.537167001136946,0,-1.1186345806644629,1,4,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.22115991818335895,1.3468326384844618,-0.023372690179973683,3,0.9819124544205291,1,3,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.772884164820796,-1.0048423244592992,-0.7067703960321087,3,-0.4425964544302125,1,4,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.9315050827594138,0.7514650927922736,-1.2365955837152245,3,1.102633548390931,1,1,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.00047021952838414364,-1.0413481793800103,-0.2998032228842081,2,0.7646144852738059,1,3,10.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.6615988764365404,0.6706690462398169,0.20698608707355495,5,-0.8530481739295788,1,4,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7719437257640277,-1.6904008058379507,-0.25373146743350233,7,0.3058743281862791,1,4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.33056432845407807,-1.7274435115663194,-1.152130698722264,0,-1.1186345806644629,1,3,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.33056432845407807,1.369111947002249,-0.00033681245462081975,3,-0.4425964544302125,1,5,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.4960816024453092,0.388553946815791,0.06877082072143777,0,-1.1186345806644629,0,3,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7719437257640277,0.14106572448567486,-0.4149826115109724,7,1.5855179242725383,0,4,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.16598749351961525,1.174771954630227,-0.47641161877858,3,-1.1186345806644629,1,5,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.4901256854494642,0.12657075267892168,0.4373448643270836,8,0.4748838597448415,0,2,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9374609997552589,-0.3769953049038311,0.3068082238834174,1,-1.1186345806644629,1,4,9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.1039187128032582,1.657937681521994,-0.7912352810250691,4,0.6680376100974846,1,4,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.16504705446284698,0.8668880164386401,0.5678815047707498,5,1.3440757363317346,0,2,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.055642644192127846,-0.8499608664501049,-0.031051316088424638,1,-0.5874617671946947,1,3,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.9315050827594138,1.0429750813503063,0.8443120374749842,3,0.1851532342158772,0,3,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.4901256854494642,-0.901230118581398,0.46038074205243645,3,-0.08043317251900697,1,3,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8822885750915151,-1.008600280112902,-1.175166576447617,4,-1.1186345806644629,1,2,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-1.6004705347769517,1.0609595834068333,-1.2826673391659302,2,0.571460734921163,1,3,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6073668908295649,-1.4684129968715667,-2.173387944546241,4,-0.4184522356361321,0,2,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0.6615988764365404,-1.0300743124192024,-2.365353592257515,1,-1.1186345806644629,0,5,6.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.05470220513535956,-1.2891048271139554,-0.5301620001377367,5,0.7163260476856451,0,4,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.9857370683663893,0.2398462730946581,-1.1214161950884602,1,-1.1186345806644629,0,3,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.9857370683663893,1.3156952916403257,-1.674277260496929,2,-0.6598944235769358,1,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6615988764365404,-0.2873412200250254,1.0285990592778071,2,-0.03214473493084619,0,5,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.710815384104439,-1.5124347630994832,-0.14623070471518895,3,1.03020089200869,1,1,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9935738634757708,0.6916062277384601,0.368237231151025,5,1.3682199551258154,0,3,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5512540271090529,0.6016837174558259,-2.1119589372786334,4,-1.1186345806644629,1,3,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.8832290141482834,0.5842360662069563,0.5525242529538479,6,0.4507396409507612,0,2,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2753919037903344,-1.4788815876208883,0.5832387565876517,1,0.40245120336260043,0,5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.22115991818335895,-1.0273900583809148,-1.489990238694106,5,-0.539173329606534,0,1,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00047021952838414364,1.436755148767096,-0.8449856623842258,1,0.04028792145139487,0,4,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3857367531178218,0.9165467161469608,-1.3748108500673417,3,-0.4908848920183732,0,3,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9926334244190025,0.9506367424332132,-1.4285612314264984,2,0.9094797980382883,0,3,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9926334244190025,-0.05005316304040196,-0.6376627628560501,6,-1.1186345806644629,0,2,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-0.4418496168383338,0.2605150291894725,-1.3517749723419887,4,0.7163260476856451,0,1,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.38667719217459007,1.4120600116148505,0.6753822674890632,3,-0.15286582890124803,1,1,5.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.8822885750915151,-0.8172129671829963,0.368237231151025,3,-1.1186345806644629,1,4,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.16598749351961525,-0.45295969418737,0.6753822674890632,4,-0.9254808303118199,0,4,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.38667719217459007,0.28574701714937617,1.4586021101510604,3,-0.2494427040775695,1,3,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-0.8832290141482834,0.5445091064403003,1.389494476975002,2,0.11272057783363594,0,3,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.49702204150207746,-1.6812743421077727,0.3835944829679269,3,-0.34601957925389093,1,2,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3315047675108464,0.49350827971283584,0.4066303606932798,0,-1.1186345806644629,0,1,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.9374609997552589,-1.010479257939703,-2.142673440912437,2,0.5956049537152434,0,3,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.38667719217459007,1.0515646942728267,0.09948532435524159,4,0.5956049537152434,1,3,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.7650473697114144,-1.1441551090464253,-0.6990917701236576,1,-0.12872161010716776,1,2,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.654702520383927,-1.1417392804119666,-0.8526642882926768,2,-0.7081828611650964,1,3,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4960816024453092,-1.095301685549591,0.030377691179183,4,1.826960112213342,1,3,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.055642644192127846,0.25541494651672614,0.16859295753130019,2,-1.1186345806644629,0,1,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8280565894845398,-1.2778309601531475,-1.6896345123138308,5,1.0543451108027704,1,2,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.3315047675108464,-1.5223665030411473,-0.8910574178349315,1,-1.1186345806644629,1,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3236679724014648,0.37566952743201043,-0.6069482592222463,0,-1.1186345806644629,1,3,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.7650473697114144,0.9525157202600143,0.9518128001932975,3,-0.997913486694061,0,2,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.3857367531178218,-0.5028868192995192,1.3511013474327471,1,-1.1186345806644629,1,4,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6615988764365404,0.9519788694523569,-1.7587421454898895,2,-1.1186345806644629,1,5,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.05470220513535956,1.14390303318992,-0.4917688705954819,5,-0.08043317251900697,1,4,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.22115991818335895,0.8123976594614019,0.9825273038271014,1,-0.4184522356361321,0,3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0487462881395144,-0.2054714718572538,-1.321060468708185,1,-0.7323270799591769,1,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.2142635621307456,-0.1386335463038925,1.4048517287919038,3,0.25758589059811826,0,4,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.3857367531178218,-1.6251734327075622,-0.48409024468703094,3,-0.611605985988775,1,2,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
-1.4901256854494642,0.8945358330330023,0.27609372024961354,7,1.2474988611554136,0,1,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.9315050827594138,-1.3282949360729541,0.5909173824961027,4,0.9819124544205291,0,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4340128217289523,-1.5677303962882077,-1.298024590982832,5,0.7163260476856451,0,1,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.055642644192127846,0.1279128796980654,0.23002196479890782,1,0.7887587040678864,1,1,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3857367531178218,-1.1624080365067808,-0.8757001660180297,4,-0.4667406732242928,0,4,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8822885750915151,1.5398305038373397,-0.8987360437433825,3,-1.1186345806644629,1,6,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.545298110113208,-0.6352205433870974,-0.45337574105322714,5,0.25758589059811826,1,2,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.2694359867944893,-1.2198510729261354,1.228243332897532,2,-1.1186345806644629,0,2,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.22115991818335895,1.2091304063203083,1.7119967651299421,4,-0.539173329606534,0,3,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.2133231230739774,0.4876029208286032,0.46805936796088743,1,-0.997913486694061,0,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4409091777815655,0.5794044089380389,1.5200311174186683,4,0.7163260476856451,0,2,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.49702204150207746,0.9347996436073163,0.053413568904535864,7,-0.008000516136765909,0,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.00047021952838414364,-0.09139067523003108,0.007341813453830135,3,-0.8771923927236591,0,3,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.00047021952838414364,-0.8802929370827548,1.5891387505947268,4,0.8611913604501273,1,4,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3857367531178218,-0.1485652862455567,1.05163493700316,4,-1.1186345806644629,0,1,5.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.0478058490827462,-0.7280957331118482,-1.8969574118420065,4,-0.39430801684205175,0,5,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-1.4349532607857205,0.9447313835489805,-0.06176581972222846,6,-0.539173329606534,1,2,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-0.7177117401570523,-0.05649537273229205,-1.858564282299752,4,0.01614370265731459,0,4,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.4960816024453092,0.5874571710529016,1.197528829263728,0,0.5231722973330023,0,3,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.2133231230739774,-1.4509653456226972,-1.2289169578067736,2,-0.4425964544302125,0,2,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.2763323428471027,0.2548780957090687,1.6736036355876873,3,-1.1186345806644629,0,2,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1.9857370683663893,1.606668429390701,0.9210982965594937,2,-1.1186345806644629,0,4,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5512540271090529,-1.0394692015532092,-0.5608765037715405,0,0.23344167180403777,0,1,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.2763323428471027,1.2075198538973357,-0.33819635242646284,2,-1.1186345806644629,0,3,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.16504705446284698,-0.6387100736368714,-0.6837345183067558,3,-1.1186345806644629,1,4,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6615988764365404,1.593784010006921,0.5909173824961027,2,0.2092974530099575,1,3,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.324608411458233,-1.5776621362298717,0.713775397031318,1,-1.1186345806644629,0,2,8.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.055642644192127846,-1.5892044285945084,-0.9140932955602844,3,0.7404702664797257,1,2,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.22021947912659068,-0.20654517347256865,-0.4149826115109724,1,-0.8530481739295788,1,5,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.1581506984102337,-0.5630141097571612,-0.9371291732856373,5,0.5231722973330023,0,3,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.4960816024453092,0.364127235067374,-0.00033681245462081975,1,-0.056288953724926476,1,5,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.10987462979910327,0.8427297300940519,1.358779973341198,4,-1.1186345806644629,1,4,8.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.2694359867944893,1.4700398988418624,0.09180669844679064,7,0.37830698456852013,0,2,7.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.9315050827594138,-0.5718721480835102,0.22234333889045688,2,1.995969643771905,0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6615988764365404,-1.31836319613129,0.04573494299608491,0,-0.03214473493084619,0,4,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.49702204150207746,-0.11528053617079068,0.3144868497918683,2,-1.1186345806644629,0,4,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9374609997552589,-0.202787217818966,2.172714319636999,3,0.5473165161270828,0,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.38667719217459007,-1.1540868489880896,-3.225359694004022,5,-0.3218753604598107,0,2,6.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.9857370683663893,1.1739666784187408,1.074670814728513,1,-1.0944903618703825,1,4,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.3788403970652086,-0.8429818059505573,1.6889608874045892,5,-0.5150291108124536,1,4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.16598749351961525,0.40734372508380423,-0.6069482592222463,2,1.4889410490962172,0,3,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9926334244190025,0.9307732625498851,-0.03872994199687559,2,0.3541627657744396,0,4,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.2694359867944893,-0.8185550942021402,-1.0830230655462054,1,-1.1186345806644629,0,1,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4418496168383338,1.0502225672536827,0.27609372024961354,5,-1.1186345806644629,0,2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9935738634757708,-0.8692874955257758,-0.7912352810250691,2,-0.056288953724926476,1,2,6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
-1.4901256854494642,-1.023900528131141,0.053413568904535864,3,-0.5874617671946947,0,3,8.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.9857370683663893,-0.7307799871501358,0.07644944662988873,2,-0.8289039551354983,0,3,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.8202197943751581,-1.5309561159636675,0.6600250156721613,0,-1.1186345806644629,1,4,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9926334244190025,0.35285336810656603,0.2991295979749664,3,-0.17701004769532844,0,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
