customer_id,tenure_months,monthly_charges,usage_minutes,support_calls,payment_delay_days,contract_type,autopay,num_services,satisfaction_score,signup_channel,marketing_segment,favorite_color,lucky_number,churn
CUST100026,5,76.19,77,4,4.3,month-to-month,1,4,5.1,ads,B,blue,10,1
CUST100027,72,132.76,217,4,3.7,one-year,0,4,5.8,ads,A,green,60,0
CUST100028,8,140.23,313,2,3.3,two-year,0,1,7.6,partner,C,green,63,0
CUST100029,47,138.53,354,5,3.0,month-to-month,1,1,7.0,organic,A,red,49,0
CUST100030,35,25.45,456,4,1.2,month-to-month,0,1,2.4,ads,B,red,55,1
CUST100031,41,103.77,458,0,0.0,month-to-month,1,4,8.3,ads,A,green,55,0
CUST100032,34,84.78,317,3,6.1,month-to-month,1,4,7.0,partner,A,yellow,73,0
CUST100033,22,77.77,156,3,3.3,month-to-month,0,1,1.0,partner,A,red,51,1
CUST100034,65,29.83,631,3,0.0,one-year,1,4,7.9,referral,B,yellow,69,0
CUST100035,11,69.68,535,2,16.4,month-to-month,0,1,5.0,ads,C,black,45,1
CUST100036,35,80.5,506,3,4.4,two-year,1,1,4.7,organic,B,yellow,44,0
CUST100037,1,59.31,483,8,11.2,month-to-month,1,1,4.0,ads,B,white,1,1
CUST100038,46,121.24,502,4,5.5,month-to-month,0,4,4.5,ads,C,yellow,71,1
CUST100039,22,46.71,224,3,7.6,one-year,1,2,4.7,ads,A,blue,5,0
CUST100040,50,68.64,217,2,6.6,one-year,1,2,9.3,referral,B,yellow,94,0
CUST100041,37,86.92,502,1,1.1,month-to-month,1,2,8.3,ads,B,black,1,0
CUST100042,33,89.66,138,8,8.6,month-to-month,1,2,5.8,organic,B,red,97,0
CUST100043,45,39.8,475,3,10.3,month-to-month,0,3,5.7,partner,B,blue,23,0
CUST100044,43,28.92,521,5,0.2,month-to-month,0,1,5.6,partner,A,red,52,0
CUST100045,31,134.12,648,2,9.6,month-to-month,0,2,5.1,ads,C,blue,44,0
CUST100046,40,36.11,379,2,2.3,month-to-month,0,3,2.3,partner,A,white,90,0
CUST100047,54,103.92,278,1,6.1,two-year,1,4,9.0,referral,C,green,87,0
CUST100048,55,113.25,557,2,0.0,month-to-month,0,2,5.6,organic,C,black,15,0
CUST100049,8,122.65,389,1,11.7,month-to-month,0,3,3.2,organic,B,black,59,1
CUST100050,56,32.13,199,5,0.0,month-to-month,1,6,9.6,ads,A,green,6,0
CUST100051,48,58.82,16,1,9.6,one-year,0,3,5.7,ads,A,blue,50,0
CUST100052,44,45.6,496,2,6.3,one-year,0,4,5.5,ads,B,yellow,59,0
CUST100053,33,26.21,523,0,7.3,month-to-month,1,3,8.3,referral,C,blue,9,0
CUST100054,46,101.16,419,2,0.0,month-to-month,1,4,9.0,organic,C,black,88,0
CUST100055,51,39.57,414,7,2.1,one-year,0,2,6.2,organic,A,white,13,0
CUST100056,5,44.51,422,3,12.6,month-to-month,1,1,5.1,ads,B,yellow,72,1
CUST100057,56,76.1,396,0,4.8,one-year,1,2,6.1,partner,B,black,45,0
CUST100058,40,35.32,212,1,4.7,month-to-month,1,3,7.5,partner,A,red,20,0
CUST100059,52,101.88,373,2,3.9,two-year,1,2,8.5,ads,A,red,63,0
CUST100060,22,121.4,404,2,0.0,month-to-month,1,2,10.0,organic,B,green,97,0
CUST100061,14,98.86,550,3,2.5,month-to-month,1,1,4.1,referral,A,blue,96,0
CUST100062,14,74.95,320,8,11.9,one-year,0,5,6.6,organic,B,blue,26,1
CUST100063,25,127.99,364,4,0.0,month-to-month,0,1,6.8,ads,C,blue,66,1
CUST100064,56,125.6,481,1,6.0,one-year,0,2,8.6,organic,C,yellow,50,0
CUST100065,55,138.25,333,0,0.0,month-to-month,0,3,7.4,ads,B,yellow,43,0
CUST100066,40,137.69,330,1,12.4,month-to-month,1,4,9.4,referral,B,blue,6,0
CUST100067,43,125.21,225,2,2.7,month-to-month,1,4,4.1,referral,C,green,17,0
CUST100068,48,93.47,593,3,0.0,month-to-month,0,3,5.8,referral,A,red,22,0
CUST100069,51,22.05,483,4,9.9,month-to-month,1,2,7.6,referral,A,black,92,0
CUST100070,51,114.36,528,0,8.6,month-to-month,1,1,6.4,organic,B,yellow,2,0
CUST100071,67,82.76,351,2,1.8,two-year,1,3,10.0,ads,C,green,80,0
CUST100072,40,31.13,658,3,2.3,month-to-month,0,3,3.7,ads,A,red,24,0
CUST100073,32,114.84,461,3,5.1,two-year,1,3,6.8,referral,B,green,89,0
CUST100074,1,73.3,504,7,8.1,month-to-month,1,3,1.6,ads,B,yellow,36,1
CUST100075,53,66.83,461,2,5.8,month-to-month,0,4,8.5,ads,A,yellow,26,0
CUST100076,37,125.03,443,1,0.0,month-to-month,0,2,6.2,organic,A,black,4,1
CUST100077,39,58.0,439,1,5.4,one-year,0,4,5.2,ads,A,yellow,77,0
CUST100078,62,55.02,319,3,1.5,two-year,1,1,9.2,organic,C,blue,70,0
CUST100079,23,50.8,466,5,4.5,month-to-month,1,2,6.2,ads,A,red,35,1
CUST100080,52,52.86,463,4,9.9,one-year,0,4,5.4,organic,A,white,40,0
CUST100081,42,93.21,374,3,0.0,month-to-month,0,4,4.0,referral,A,green,43,0
CUST100082,42,125.54,378,3,5.1,one-year,0,3,4.8,referral,A,yellow,30,0
CUST100083,29,144.82,431,3,0.0,month-to-month,0,4,6.2,ads,B,white,51,1
CUST100084,14,21.09,293,2,10.6,month-to-month,1,1,6.5,ads,C,red,64,1
CUST100085,53,49.13,441,4,2.4,month-to-month,1,1,5.9,partner,A,green,79,0
CUST100086,59,80.56,550,2,0.0,two-year,1,2,7.7,organic,A,black,42,0
CUST100087,48,148.54,254,5,1.2,two-year,1,1,5.5,referral,B,yellow,43,1
CUST100088,48,132.33,569,4,7.8,month-to-month,0,4,6.9,organic,A,red,19,0
CUST100089,12,61.21,323,1,0.0,one-year,1,5,10.0,referral,A,white,85,0
CUST100090,46,64.33,413,3,4.7,two-year,1,3,2.7,ads,C,blue,34,0
CUST100091,28,23.53,536,1,3.9,month-to-month,1,5,7.8,referral,B,red,12,0
CUST100092,27,114.6,384,5,12.1,one-year,0,1,3.7,ads,A,yellow,93,1
CUST100093,27,119.96,491,6,5.2,month-to-month,1,2,3.3,ads,C,yellow,67,0
CUST100094,41,50.47,301,6,9.8,month-to-month,0,2,3.9,organic,A,red,83,0
CUST100095,22,127.25,483,4,11.8,month-to-month,0,1,5.0,ads,A,white,94,1
CUST100096,60,86.71,516,0,2.7,one-year,1,4,7.7,referral,B,black,13,0
CUST100097,30,80.59,346,6,7.8,month-to-month,1,3,9.5,referral,A,red,87,0
CUST100098,47,74.33,437,6,7.6,month-to-month,0,2,6.5,partner,B,white,43,0
CUST100099,36,97.26,454,2,4.0,month-to-month,0,3,3.0,ads,A,green,59,0
CUST100100,1,92.59,388,3,11.1,month-to-month,0,3,3.9,organic,A,red,80,1
CUST100101,17,114.1,343,4,6.3,one-year,0,2,3.4,partner,A,blue,23,1
CUST100102,30,81.94,380,1,7.2,month-to-month,0,5,3.8,partner,B,blue,9,1
CUST100103,43,50.67,405,2,13.9,one-year,1,3,6.3,organic,B,yellow,51,0
CUST100104,41,38.53,424,5,1.3,month-to-month,0,3,6.6,ads,A,green,24,0
CUST100105,23,45.6,458,6,3.8,two-year,0,3,8.2,partner,B,black,46,0
CUST100106,57,64.79,438,1,0.0,one-year,1,6,8.7,ads,B,black,26,0
CUST100107,68,142.08,374,1,6.6,month-to-month,0,3,8.2,partner,B,white,92,1
CUST100108,41,110.6,369,3,1.4,month-to-month,1,3,6.1,referral,A,green,67,1
CUST100109,30,74.83,498,5,2.0,month-to-month,1,2,8.4,organic,B,green,93,0
CUST100110,20,40.42,451,3,9.5,one-year,1,2,4.2,ads,A,green,68,0
CUST100111,47,115.35,444,3,6.0,one-year,0,4,6.1,organic,B,red,41,0
CUST100112,30,75.26,387,2,2.0,month-to-month,1,5,7.0,organic,B,red,33,0
CUST100113,72,120.05,283,0,0.0,two-year,1,4,10.0,referral,B,green,36,0
CUST100114,29,126.64,397,4,0.8,month-to-month,1,3,9.1,partner,C,blue,74,0
CUST100115,50,96.23,434,4,8.8,month-to-month,0,3,7.4,organic,A,blue,6,0
CUST100116,38,125.8,326,6,10.3,two-year,1,4,6.4,referral,A,green,94,0
CUST100117,29,95.32,801,6,5.5,month-to-month,1,3,4.3,partner,B,white,3,1
CUST100118,38,85.78,547,0,7.8,month-to-month,1,3,9.7,ads,B,black,18,0
CUST100119,33,119.71,415,1,0.4,two-year,1,4,8.9,organic,A,white,87,0
CUST100120,60,74.15,489,3,0.0,one-year,1,4,7.2,referral,B,red,13,0
CUST100121,24,100.7,433,4,5.5,month-to-month,0,3,3.1,partner,B,red,96,1
CUST100122,57,69.98,400,1,2.7,one-year,1,5,7.0,ads,B,red,71,0
CUST100123,15,141.82,643,4,5.9,two-year,0,4,4.1,partner,C,red,71,0
CUST100124,57,111.84,451,0,4.7,month-to-month,1,2,9.8,organic,B,white,6,0
CUST100125,53,133.27,290,2,0.0,one-year,1,5,9.3,referral,A,blue,66,0
CUST100126,22,88.48,452,3,5.8,month-to-month,0,1,3.9,organic,B,red,46,1
CUST100127,41,135.27,434,2,8.8,one-year,0,3,2.5,ads,B,blue,41,1
CUST100128,55,91.81,411,2,8.6,month-to-month,1,3,9.4,referral,B,white,61,0
CUST100129,22,118.13,469,4,6.2,month-to-month,0,2,6.8,ads,A,green,91,1
CUST100130,47,116.92,388,3,11.0,month-to-month,0,4,5.6,ads,A,white,35,0
CUST100131,42,31.42,176,4,0.0,one-year,1,2,8.3,ads,B,red,65,0
CUST100132,8,67.83,491,4,12.8,month-to-month,0,4,4.6,ads,C,black,29,1
CUST100133,47,148.67,356,2,0.4,month-to-month,1,3,7.4,partner,B,white,17,0
CUST100134,19,47.83,398,3,3.3,one-year,0,1,7.8,partner,B,yellow,37,0
CUST100135,61,66.55,397,2,2.9,one-year,1,4,9.1,ads,B,green,62,0
CUST100136,26,147.11,496,4,4.8,one-year,0,3,6.4,ads,A,black,25,1
CUST100137,33,63.05,503,5,2.2,month-to-month,1,2,7.6,partner,B,yellow,83,0
CUST100138,32,127.18,339,3,0.4,one-year,1,2,8.9,ads,A,yellow,38,0
CUST100139,36,76.46,500,6,2.8,month-to-month,0,3,4.4,ads,B,yellow,45,0
CUST100140,21,141.47,324,6,0.5,one-year,0,3,6.8,organic,B,blue,39,0
CUST100141,35,97.89,622,1,4.2,month-to-month,0,4,9.9,referral,C,green,8,0
CUST100142,22,146.34,274,5,13.5,month-to-month,0,1,5.5,ads,C,green,31,0
CUST100143,62,34.39,496,2,3.7,one-year,0,5,8.9,partner,B,yellow,86,0
CUST100144,34,55.2,442,3,0.5,one-year,1,5,7.9,referral,B,red,4,0
CUST100145,56,97.77,520,3,3.3,two-year,1,3,8.7,referral,A,yellow,57,0
CUST100146,37,34.72,371,3,0.1,month-to-month,0,1,3.8,partner,A,yellow,13,0
CUST100147,32,116.4,621,3,12.6,one-year,1,5,3.5,organic,C,black,86,0
CUST100148,38,141.19,376,1,2.2,two-year,1,4,8.7,referral,A,blue,27,0
CUST100149,23,102.9,556,3,0.0,month-to-month,1,2,5.9,referral,A,blue,62,0
CUST100150,6,111.11,135,3,9.2,two-year,1,3,6.8,referral,A,green,33,1
CUST100151,36,40.39,399,3,3.1,two-year,0,3,9.5,partner,A,white,55,0
CUST100152,46,103.05,585,6,4.3,month-to-month,0,4,7.7,partner,B,green,47,0
CUST100153,22,76.52,451,0,11.5,month-to-month,1,6,7.4,referral,C,white,43,0
CUST100154,50,118.04,774,1,1.0,month-to-month,0,3,6.4,ads,A,white,46,0
CUST100155,13,59.8,686,0,9.1,two-year,0,3,5.2,organic,A,green,20,0
CUST100156,60,106.4,241,3,1.2,month-to-month,1,4,10.0,organic,A,blue,70,0
CUST100157,52,30.04,826,4,0.0,one-year,1,2,7.1,ads,A,white,8,0
CUST100158,12,60.37,532,2,7.0,month-to-month,0,2,3.7,ads,B,yellow,72,0
CUST100159,46,97.91,487,3,1.0,one-year,0,1,9.7,ads,A,blue,63,0
CUST100160,18,94.26,223,3,0.0,month-to-month,0,5,5.4,ads,A,green,21,1
CUST100161,56,95.74,554,2,0.0,one-year,0,5,6.6,organic,A,yellow,80,0
CUST100162,53,80.53,568,1,0.0,one-year,0,4,9.1,referral,A,black,76,0
CUST100163,27,98.63,366,0,4.7,month-to-month,0,1,7.0,ads,A,blue,41,0
CUST100164,71,56.47,618,1,0.0,month-to-month,0,4,6.1,referral,A,black,20,0
CUST100165,51,78.07,249,2,0.0,two-year,1,2,6.8,referral,B,green,36,0
CUST100166,36,40.55,426,4,0.0,one-year,0,4,7.3,referral,B,blue,94,0
CUST100167,57,66.09,610,1,0.0,two-year,0,6,10.0,organic,C,black,81,0
CUST100168,32,105.71,334,5,3.5,month-to-month,0,3,7.3,referral,A,red,67,0
CUST100169,28,93.52,374,3,3.4,month-to-month,0,1,4.4,ads,C,yellow,95,0
CUST100170,63,24.67,346,4,14.4,two-year,0,1,2.5,ads,A,yellow,95,1
CUST100171,32,111.86,374,4,5.6,one-year,0,1,7.1,organic,B,green,43,1
CUST100172,5,97.57,408,4,8.2,month-to-month,0,2,4.4,referral,B,red,39,1
CUST100173,32,70.73,374,5,0.0,month-to-month,1,2,7.5,ads,B,black,15,0
CUST100174,10,97.83,752,2,8.5,month-to-month,1,2,6.7,organic,B,yellow,50,0
CUST100175,41,27.75,344,1,0.0,month-to-month,0,5,8.0,referral,A,red,10,0
CUST100176,6,117.88,391,3,15.2,one-year,1,2,9.5,referral,A,blue,50,0
CUST100177,40,98.98,304,1,0.0,two-year,1,3,10.0,referral,C,green,76,0
CUST100178,10,51.42,249,1,0.5,month-to-month,1,3,3.2,ads,B,blue,88,0
CUST100179,72,22.99,482,0,0.0,two-year,1,5,10.0,ads,B,black,69,1
CUST100180,44,102.87,622,4,0.7,month-to-month,1,5,7.2,referral,A,yellow,40,0
CUST100181,30,133.03,678,6,1.9,one-year,1,5,7.1,partner,B,white,35,0
CUST100182,22,34.88,516,4,13.1,month-to-month,0,2,6.6,partner,C,white,47,0
CUST100183,21,136.55,422,0,8.0,one-year,1,3,9.8,partner,A,white,6,0
CUST100184,41,128.81,603,4,3.3,month-to-month,0,1,6.7,partner,A,green,59,0
CUST100185,72,81.77,409,2,5.9,one-year,1,2,6.0,referral,A,red,63,0
CUST100186,48,70.27,591,0,8.3,one-year,0,3,8.9,ads,B,white,5,0
CUST100187,29,50.57,338,7,4.2,one-year,0,2,6.6,referral,B,yellow,5,0
CUST100188,4,27.91,637,2,3.9,one-year,0,1,4.8,partner,C,black,18,0
CUST100189,4,55.67,403,2,13.7,month-to-month,0,1,3.4,partner,A,green,66,1
CUST100190,37,126.53,596,5,9.8,one-year,0,4,7.6,referral,C,red,50,0
CUST100191,62,82.63,652,0,0.0,month-to-month,0,2,10.0,ads,C,yellow,24,0
CUST100192,42,25.72,449,2,9.0,one-year,1,5,4.7,organic,B,blue,63,0
CUST100193,33,87.6,426,2,3.7,one-year,0,1,5.8,ads,B,red,67,1
CUST100194,49,115.21,599,2,5.0,month-to-month,0,5,6.1,referral,B,blue,72,0
CUST100195,48,118.0,519,2,0.0,month-to-month,0,2,4.4,ads,A,green,75,0
CUST100196,16,130.68,593,4,7.3,month-to-month,1,1,5.4,ads,B,red,22,1
CUST100197,40,113.61,528,5,4.0,month-to-month,1,3,5.2,ads,A,blue,2,0
CUST100198,24,21.03,469,6,12.8,month-to-month,1,3,3.7,partner,A,red,17,0
CUST100199,23,74.25,529,3,0.9,month-to-month,0,3,3.4,partner,A,red,62,1
CUST100200,45,63.6,446,4,0.0,month-to-month,0,2,5.2,referral,B,black,99,0
CUST100201,68,79.19,282,4,0.5,one-year,1,3,6.2,organic,A,blue,37,0
CUST100202,29,123.06,478,4,2.1,one-year,1,4,5.7,ads,A,blue,4,0
CUST100203,56,24.97,360,2,0.0,month-to-month,1,4,7.4,organic,A,green,66,0
CUST100204,42,107.32,317,3,0.0,month-to-month,1,3,3.1,ads,A,black,3,0
CUST100205,36,72.82,385,1,9.8,two-year,1,3,5.8,ads,A,white,77,0
CUST100206,55,149.8,269,5,7.8,one-year,1,5,8.3,referral,C,white,36,0
CUST100207,51,57.91,17,2,4.2,two-year,0,3,7.7,ads,B,yellow,81,0
CUST100208,62,83.67,512,1,0.6,month-to-month,1,5,6.8,organic,A,red,37,0
CUST100209,66,143.14,346,0,0.0,month-to-month,1,5,10.0,organic,B,green,66,0
CUST100210,22,41.52,457,4,0.0,one-year,0,3,5.8,referral,A,yellow,99,0
CUST100211,50,94.83,400,2,4.8,month-to-month,0,4,6.7,referral,B,blue,42,0
CUST100212,15,101.15,552,1,3.1,two-year,1,4,9.2,organic,B,green,88,0
CUST100213,62,100.48,359,0,0.0,month-to-month,0,4,4.3,referral,B,red,42,0
CUST100214,51,119.15,256,2,5.3,one-year,1,3,5.9,partner,B,red,79,0
CUST100215,39,37.62,531,3,5.8,two-year,0,2,7.1,partner,B,blue,18,0
CUST100216,21,112.74,111,3,11.0,month-to-month,0,1,6.4,ads,A,blue,83,0
CUST100217,32,41.06,449,5,4.4,month-to-month,1,3,3.6,ads,A,black,33,1
CUST100218,31,76.3,447,5,14.0,month-to-month,0,2,5.8,organic,B,red,53,1
CUST100219,39,138.6,504,0,9.2,one-year,0,4,7.2,ads,C,white,39,0
CUST100220,72,40.75,733,2,0.0,one-year,1,2,6.5,referral,A,white,43,0
CUST100221,11,111.44,371,1,8.0,month-to-month,0,2,1.8,ads,C,green,37,0
CUST100222,58,103.53,481,1,0.5,month-to-month,0,3,7.4,ads,A,black,18,0
CUST100223,23,114.59,504,4,9.6,month-to-month,0,3,5.0,ads,C,black,3,0
CUST100224,21,137.92,432,3,5.0,one-year,1,1,6.1,referral,B,yellow,1,0
CUST100225,69,124.93,313,1,7.5,month-to-month,1,4,9.1,referral,C,red,55,0
CUST100226,16,90.76,219,4,0.1,month-to-month,1,4,4.7,organic,C,green,75,0
CUST100227,22,46.85,330,8,9.3,month-to-month,1,3,2.0,ads,B,yellow,62,1
CUST100228,42,39.45,240,1,0.0,month-to-month,1,3,5.6,ads,A,yellow,91,0
CUST100229,33,28.27,256,1,3.5,month-to-month,1,5,5.3,ads,C,white,23,0
CUST100230,32,83.26,427,3,9.7,month-to-month,0,4,3.8,referral,B,white,65,1
CUST100231,47,132.95,250,0,9.1,one-year,1,1,8.5,ads,A,white,78,0
CUST100232,24,48.23,499,5,1.5,month-to-month,1,4,6.9,ads,A,blue,96,0
CUST100233,27,137.41,274,3,3.1,month-to-month,0,4,4.5,organic,B,red,55,0
CUST100234,59,40.07,527,1,1.7,month-to-month,1,5,8.5,organic,A,green,38,0
CUST100235,35,135.64,295,5,6.9,month-to-month,1,2,8.6,organic,A,red,65,0
CUST100236,46,110.62,510,6,9.2,month-to-month,0,1,3.8,ads,A,white,15,1
CUST100237,27,54.53,446,2,0.0,month-to-month,1,1,4.6,ads,C,blue,18,0
CUST100238,43,147.33,494,1,1.8,one-year,1,4,2.0,organic,A,red,83,0
CUST100239,40,77.67,366,1,1.1,one-year,1,5,10.0,partner,A,blue,91,0
CUST100240,10,43.59,357,4,0.7,one-year,0,3,3.1,referral,A,white,30,0
CUST100241,36,109.07,647,2,7.3,two-year,0,4,7.3,ads,B,red,30,0
CUST100242,52,41.37,289,3,0.0,month-to-month,1,3,10.0,referral,C,green,37,0
CUST100243,60,135.78,316,5,1.1,month-to-month,0,4,8.1,organic,B,red,80,0
CUST100244,45,140.03,165,3,12.0,month-to-month,0,2,3.6,partner,A,red,97,0
CUST100245,72,29.23,325,1,6.5,month-to-month,1,3,3.4,referral,A,blue,76,0
CUST100246,34,82.48,228,3,13.2,month-to-month,0,3,3.2,partner,B,white,50,1
CUST100247,18,28.32,636,4,11.6,month-to-month,0,3,6.2,ads,C,black,62,0
CUST100248,64,68.19,510,1,0.0,month-to-month,1,3,10.0,referral,A,green,59,0
CUST100249,37,112.03,339,1,5.2,month-to-month,0,2,6.4,referral,A,green,32,0
CUST100250,35,67.73,525,7,8.4,month-to-month,1,4,3.6,ads,B,red,7,0
CUST100251,28,141.14,56,3,6.0,two-year,1,5,9.1,referral,C,black,35,0
CUST100252,72,50.44,277,0,0.0,two-year,1,5,8.4,referral,A,red,96,0
CUST100253,61,43.45,515,1,0.0,month-to-month,0,4,8.5,partner,A,white,42,0
CUST100254,1,104.92,269,4,10.5,month-to-month,1,1,4.3,partner,C,red,12,1
CUST100255,20,138.96,336,5,4.0,month-to-month,0,3,5.0,partner,B,black,92,0
CUST100256,63,21.28,542,2,0.0,month-to-month,1,3,8.4,referral,A,green,30,0
CUST100257,45,125.24,470,4,5.7,month-to-month,1,4,8.6,ads,C,green,12,0
CUST100258,22,88.87,259,0,3.7,month-to-month,1,2,8.3,referral,C,green,43,0
CUST100259,56,28.99,372,2,6.9,one-year,1,3,9.6,ads,B,yellow,21,0
CUST100260,1,105.99,339,7,4.8,month-to-month,1,3,3.5,ads,B,red,21,1
CUST100261,34,74.61,330,5,0.0,month-to-month,1,3,8.4,ads,C,green,88,0
CUST100262,14,74.71,342,6,12.9,month-to-month,0,2,2.8,ads,A,green,74,1
CUST100263,15,31.46,579,4,8.1,month-to-month,1,1,2.3,ads,C,green,76,0
CUST100264,10,108.78,316,2,5.5,two-year,0,4,7.1,partner,A,blue,62,0
CUST100265,23,34.15,573,8,6.7,month-to-month,1,2,3.7,organic,A,green,53,1
CUST100266,47,83.05,532,1,2.9,one-year,0,4,6.2,organic,B,yellow,28,0
CUST100267,28,128.0,545,5,9.5,one-year,0,1,4.6,ads,C,yellow,82,0
CUST100268,17,116.81,488,6,7.7,month-to-month,0,4,6.8,ads,C,blue,83,0
CUST100269,26,47.27,489,1,0.0,month-to-month,1,2,7.0,referral,A,green,47,0
CUST100270,23,126.68,447,2,0.0,one-year,1,4,8.5,ads,A,white,17,0
CUST100271,21,134.55,352,5,7.8,month-to-month,0,4,3.8,partner,A,green,99,1
CUST100272,48,116.18,625,2,7.2,one-year,1,6,10.0,partner,B,yellow,98,0
CUST100273,18,149.36,366,4,3.5,month-to-month,1,4,4.4,partner,B,black,23,0
CUST100274,27,30.02,406,2,4.3,month-to-month,0,3,6.6,ads,C,red,93,0
CUST100275,57,29.6,507,2,0.0,two-year,0,4,7.2,organic,C,green,75,0
CUST100276,35,101.51,481,5,7.3,month-to-month,0,3,5.3,partner,C,white,44,0
CUST100277,33,62.82,254,4,3.5,month-to-month,1,3,5.5,organic,B,yellow,6,0
CUST100278,41,77.1,397,4,0.4,month-to-month,1,4,4.1,ads,C,blue,2,0
CUST100279,13,115.63,394,4,8.8,month-to-month,0,3,4.9,ads,B,black,34,0
CUST100280,68,137.57,590,4,5.2,month-to-month,0,1,6.6,ads,A,green,26,0
CUST100281,37,50.94,482,4,1.1,two-year,0,5,4.7,ads,A,red,54,0
CUST100282,65,42.9,649,3,0.0,two-year,1,5,9.8,referral,A,red,83,0
CUST100283,33,117.64,409,4,9.9,month-to-month,0,1,2.9,ads,B,green,37,1
CUST100284,60,130.41,413,2,0.9,one-year,1,3,7.1,ads,B,red,85,0
CUST100285,22,120.61,409,4,6.0,month-to-month,0,2,1.6,ads,A,green,25,1
CUST100286,38,36.62,479,3,5.9,one-year,1,6,10.0,organic,A,red,59,0
CUST100287,22,118.68,777,3,1.8,month-to-month,1,3,3.8,ads,B,red,54,1
CUST100288,34,77.04,434,1,0.0,one-year,1,2,7.7,referral,A,white,75,0
CUST100289,19,99.19,304,3,4.1,two-year,0,1,4.2,ads,A,yellow,5,0
CUST100290,27,72.29,463,4,4.4,month-to-month,1,3,5.6,organic,A,black,49,1
CUST100291,11,21.75,333,5,0.2,month-to-month,1,4,6.8,referral,A,blue,29,0
CUST100292,46,149.51,349,5,8.1,one-year,0,2,6.6,organic,A,yellow,45,0
CUST100293,70,42.86,445,1,0.0,one-year,1,3,6.5,referral,A,white,6,0
CUST100294,55,107.53,657,3,0.2,month-to-month,0,3,4.6,ads,C,green,69,0
CUST100295,47,48.81,383,5,8.1,one-year,0,1,6.6,ads,A,red,27,0
CUST100296,42,24.82,459,1,0.0,month-to-month,1,2,8.8,organic,B,green,81,0
CUST100297,30,148.55,417,2,2.2,two-year,1,1,6.4,referral,C,black,85,0
CUST100298,34,20.84,507,3,1.1,one-year,1,2,8.5,referral,B,red,46,1
CUST100299,53,100.3,123,5,0.0,month-to-month,1,4,6.6,organic,C,yellow,53,0
CUST100300,29,116.19,383,3,4.4,month-to-month,0,1,3.8,ads,A,red,47,1
CUST100301,28,93.54,403,4,5.6,month-to-month,0,3,5.7,ads,C,green,26,1
CUST100302,64,119.91,453,2,1.7,one-year,0,1,8.6,referral,A,blue,21,0
CUST100303,49,42.18,520,0,4.3,one-year,1,4,8.0,organic,C,yellow,4,0
CUST100304,23,23.1,598,3,6.3,month-to-month,0,2,7.4,ads,A,black,40,1
CUST100305,27,89.54,433,3,8.5,one-year,0,2,5.3,organic,B,red,42,0
CUST100306,62,76.41,620,0,0.0,month-to-month,0,5,10.0,referral,A,black,36,0
CUST100307,45,119.69,525,1,9.4,one-year,0,1,5.0,ads,B,red,88,0
CUST100308,51,27.91,568,3,1.0,month-to-month,1,4,7.1,referral,B,red,87,0
